N PtMilieu Trapeze Simpson
3785 0.000000057409893284 0.000000114819792563 0.000000000000001332
3786 0.000000057379572205 0.000000114759141079 0.000000000000001332
3787 0.000000057349267557 0.000000114698537779 0.000000000000002220
3788 0.000000057318998437 0.000000114637988213 0.000000000000001332
3789 0.000000057288742639 0.000000114577489274 0.000000000000001332
3790 0.000000057258512598 0.000000114517033634 0.000000000000000222
3791 0.000000057228318529 0.000000114456624623 0.000000000000000000
3792 0.000000057198132009 0.000000114396266016 0.000000000000000000
3793 0.000000057167972578 0.000000114335950263 0.000000000000000222
3794 0.000000057137845122 0.000000114275686691 0.000000000000000444
3795 0.000000057107736762 0.000000114215475300 0.000000000000002220
3796 0.000000057077653715 0.000000114155306319 0.000000000000001332
3797 0.000000057047590207 0.000000114095178860 0.000000000000001776
3798 0.000000057017552457 0.000000114035110022 0.000000000000000666
3799 0.000000056987544461 0.000000113975079596 0.000000000000002442
3800 0.000000056957552452 0.000000113915104460 0.000000000000002220
3801 0.000000056927583536 0.000000113855169959 0.000000000000000444
3802 0.000000056897645706 0.000000113795290746 0.000000000000002220
3803 0.000000056867725640 0.000000113735445950 0.000000000000003109
3804 0.000000056837830442 0.000000113675657110 0.000000000000000000
3805 0.000000056807957449 0.000000113615920228 0.000000000000000666
3806 0.000000056778114654 0.000000113556221759 0.000000000000001998
3807 0.000000056748283850 0.000000113496572585 0.000000000000003775
3808 0.000000056718485908 0.000000113436969151 0.000000000000003553
3809 0.000000056688703509 0.000000113377413014 0.000000000000003553
3810 0.000000056658951753 0.000000113317909500 0.000000000000004441
3811 0.000000056629225753 0.000000113258446843 0.000000000000000444
3812 0.000000056599514853 0.000000113199037477 0.000000000000000222
3813 0.000000056569836371 0.000000113139667191 0.000000000000001110
3814 0.000000056540180093 0.000000113080344422 0.000000000000000888
3815 0.000000056510535806 0.000000113021072279 0.000000000000000888
3816 0.000000056480921717 0.000000112961842325 0.000000000000005773
3817 0.000000056451333386 0.000000112902660332 0.000000000000003997
3818 0.000000056421760597 0.000000112843524525 0.000000000000000888
3819 0.000000056392219339 0.000000112784438011 0.000000000000000444
3820 0.000000056362698064 0.000000112725397461 0.000000000000006217
3821 0.000000056333201659 0.000000112666407093 0.000000000000003997
3822 0.000000056303723461 0.000000112607448921 0.000000000000000222
3823 0.000000056274274574 0.000000112548550479 0.000000000000004885
3824 0.000000056244848778 0.000000112489689785 0.000000000000003109
3825 0.000000056215441191 0.000000112430878607 0.000000000000001110
3826 0.000000056186058917 0.000000112372120276 0.000000000000003109
3827 0.000000056156700179 0.000000112313404133 0.000000000000000444
3828 0.000000056127359649 0.000000112254727069 0.000000000000003109
3829 0.000000056098051537 0.000000112196099966 0.000000000000000888
3830 0.000000056068760745 0.000000112137518382 0.000000000000001776
3831 0.000000056039493046 0.000000112078987646 0.000000000000004441
3832 0.000000056010252880 0.000000112020501097 0.000000000000001998
3833 0.000000055981026925 0.000000111962052962 0.000000000000000888
3834 0.000000055951832501 0.000000111903657674 0.000000000000002665
3835 0.000000055922651399 0.000000111845308570 0.000000000000002665
3836 0.000000055893503159 0.000000111787001211 0.000000000000000888
3837 0.000000055864374016 0.000000111728740926 0.000000000000001776
3838 0.000000055835259527 0.000000111670528158 0.000000000000003775
3839 0.000000055806180121 0.000000111612351583 0.000000000000002220
3840 0.000000055777116703 0.000000111554229409 0.000000000000001110
3841 0.000000055748079486 0.000000111496153865 0.000000000000000444
3842 0.000000055719065806 0.000000111438116956 0.000000000000002665
3843 0.000000055690067668 0.000000111380130452 0.000000000000001776
3844 0.000000055661099285 0.000000111322190133 0.000000000000000888
3845 0.000000055632147777 0.000000111264290892 0.000000000000001332
3846 0.000000055603225135 0.000000111206441167 0.000000000000000444
3847 0.000000055574314484 0.000000111148634074 0.000000000000000222
3848 0.000000055545433142 0.000000111090876276 0.000000000000001110
3849 0.000000055516579778 0.000000111033156447 0.000000000000002220
3850 0.000000055487738404 0.000000110975482359 0.000000000000001776
3851 0.000000055458927672 0.000000110917857121 0.000000000000000000
3852 0.000000055430139145 0.000000110860268743 0.000000000000003553
3853 0.000000055401369270 0.000000110802733877 0.000000000000002220
3854 0.000000055372620267 0.000000110745246751 0.000000000000002220
3855 0.000000055343897465 0.000000110687796706 0.000000000000002665
3856 0.000000055315193759 0.000000110630400396 0.000000000000002665
3857 0.000000055286521583 0.000000110573030732 0.000000000000003553
3858 0.000000055257860510 0.000000110515721907 0.000000000000005773
3859 0.000000055229224749 0.000000110458452385 0.000000000000003553
3860 0.000000055200609861 0.000000110401224829 0.000000000000000666
3861 0.000000055172023394 0.000000110344043458 0.000000000000001332
3862 0.000000055143454247 0.000000110286908939 0.000000000000003553
3863 0.000000055114909525 0.000000110229817496 0.000000000000000444
3864 0.000000055086380790 0.000000110172766021 0.000000000000003109
3865 0.000000055057886694 0.000000110115766949 0.000000000000000666
3866 0.000000055029405033 0.000000110058809399 0.000000000000004441
3867 0.000000055000949573 0.000000110001891152 0.000000000000003997
3868 0.000000054972507879 0.000000109945019533 0.000000000000001332
3869 0.000000054944093275 0.000000109888196098 0.000000000000003775
3870 0.000000054915707093 0.000000109831415296 0.000000000000007105
3871 0.000000054887339562 0.000000109774673129 0.000000000000001776
3872 0.000000054858991128 0.000000109717980257 0.000000000000001332
3873 0.000000054830663565 0.000000109661326686 0.000000000000000888
3874 0.000000054802362204 0.000000109604722853 0.000000000000002665
3875 0.000000054774081271 0.000000109548161653 0.000000000000000000
3876 0.000000054745826983 0.000000109491643974 0.000000000000002220
3877 0.000000054717581577 0.000000109435166484 0.000000000000000888
3878 0.000000054689364148 0.000000109378730739 0.000000000000001332
3879 0.000000054661171145 0.000000109322346953 0.000000000000003331
3880 0.000000054633003010 0.000000109266005133 0.000000000000005329
3881 0.000000054604851751 0.000000109209697063 0.000000000000000000
3882 0.000000054576719588 0.000000109153442507 0.000000000000002442
3883 0.000000054548615402 0.000000109097225920 0.000000000000002220
3884 0.000000054520529424 0.000000109041060403 0.000000000000001110
3885 0.000000054492469648 0.000000108984929970 0.000000000000000444
3886 0.000000054464423194 0.000000108928843945 0.000000000000001332
3887 0.000000054436401609 0.000000108872806326 0.000000000000003553
3888 0.000000054408404893 0.000000108816805344 0.000000000000002665
3889 0.000000054380427272 0.000000108760857875 0.000000000000002887
3890 0.000000054352470080 0.000000108704946600 0.000000000000001332
3891 0.000000054324536869 0.000000108649079733 0.000000000000000444
3892 0.000000054296627638 0.000000108593256165 0.000000000000002442
3893 0.000000054268738392 0.000000108537469234 0.000000000000005329
3894 0.000000054240862912 0.000000108481732708 0.000000000000005329
3895 0.000000054213017187 0.000000108426032153 0.000000000000000666
3896 0.000000054185186116 0.000000108370379559 0.000000000000000444
3897 0.000000054157388352 0.000000108314769154 0.000000000000001332
3898 0.000000054129601690 0.000000108259203602 0.000000000000001998
3899 0.000000054101841229 0.000000108203684235 0.000000000000000666
3900 0.000000054074097644 0.000000108148197731 0.000000000000004441
3901 0.000000054046378928 0.000000108092758078 0.000000000000000000
3902 0.000000054018678419 0.000000108037358615 0.000000000000000888
3903 0.000000053991003224 0.000000107982000674 0.000000000000000888
3904 0.000000053963350677 0.000000107926694914 0.000000000000003109
3905 0.000000053935714561 0.000000107871434452 0.000000000000003331
3906 0.000000053908098874 0.000000107816205297 0.000000000000001776
3907 0.000000053880508499 0.000000107761018109 0.000000000000001110
3908 0.000000053852935888 0.000000107705874219 0.000000000000001776
3909 0.000000053825386370 0.000000107650775627 0.000000000000002665
3910 0.000000053797862165 0.000000107595714560 0.000000000000003109
3911 0.000000053770349062 0.000000107540703898 0.000000000000005995
3912 0.000000053742859940 0.000000107485730760 0.000000000000000666
3913 0.000000053715395687 0.000000107430799812 0.000000000000000444
3914 0.000000053687957191 0.000000107375913716 0.000000000000002220
3915 0.000000053660532462 0.000000107321064036 0.000000000000003553
3916 0.000000053633132158 0.000000107266259652 0.000000000000000888
3917 0.000000053605751837 0.000000107211494349 0.000000000000000222
3918 0.000000053578384396 0.000000107156772566 0.000000000000002442
3919 0.000000053551050705 0.000000107102098301 0.000000000000005329
3920 0.000000053523733445 0.000000107047459119 0.000000000000002665
3921 0.000000053496432173 0.000000106992866789 0.000000000000001776
3922 0.000000053469154437 0.000000106938310651 0.000000000000000000
3923 0.000000053441898906 0.000000106883803364 0.000000000000002442
3924 0.000000053414665135 0.000000106829324276 0.000000000000002665
3925 0.000000053387450905 0.000000106774901143 0.000000000000002442
3926 0.000000053360258878 0.000000106720509097 0.000000000000001332
3927 0.000000053333081951 0.000000106666173894 0.000000000000001776
3928 0.000000053305936998 0.000000106611871331 0.000000000000002665
3929 0.000000053278796486 0.000000106557604962 0.000000000000007105
3930 0.000000053251693721 0.000000106503385000 0.000000000000003109
3931 0.000000053224605168 0.000000106449202120 0.000000000000005107
3932 0.000000053197534822 0.000000106395070087 0.000000000000001776
3933 0.000000053170483127 0.000000106340967143 0.000000000000001554
3934 0.000000053143455414 0.000000106286916379 0.000000000000011102
3935 0.000000053116448573 0.000000106232899366 0.000000000000002220
3936 0.000000053089462604 0.000000106178925874 0.000000000000002220
3937 0.000000053062494842 0.000000106124985688 0.000000000000000444
3938 0.000000053035552394 0.000000106071099459 0.000000000000002220
3939 0.000000053008623713 0.000000106017250534 0.000000000000000888
3940 0.000000052981723897 0.000000105963440689 0.000000000000000222
3941 0.000000052954836516 0.000000105909675918 0.000000000000001332
3942 0.000000052927974448 0.000000105855946675 0.000000000000003109
3943 0.000000052901133696 0.000000105802257622 0.000000000000001332
3944 0.000000052874308487 0.000000105748616974 0.000000000000001776
3945 0.000000052847509924 0.000000105695007857 0.000000000000000222
3946 0.000000052820722907 0.000000105641442261 0.000000000000006661
3947 0.000000052793961647 0.000000105587923294 0.000000000000003109
3948 0.000000052767219039 0.000000105534440520 0.000000000000000444
3949 0.000000052740498191 0.000000105480997048 0.000000000000002665
3950 0.000000052713800436 0.000000105427592434 0.000000000000003109
3951 0.000000052687120000 0.000000105374242665 0.000000000000000444
3952 0.000000052660457328 0.000000105320908439 0.000000000000000444
3953 0.000000052633814196 0.000000105267639716 0.000000000000001776
3954 0.000000052607201706 0.000000105214394752 0.000000000000000222
3955 0.000000052580601206 0.000000105161195529 0.000000000000002220
3956 0.000000052554021579 0.000000105108039161 0.000000000000001776
3957 0.000000052527466821 0.000000105054918320 0.000000000000000444
3958 0.000000052500920944 0.000000105001843886 0.000000000000002665
3959 0.000000052474399048 0.000000104948801649 0.000000000000003997
3960 0.000000052447904686 0.000000104895800490 0.000000000000001554
3961 0.000000052421426755 0.000000104842850401 0.000000000000001332
3962 0.000000052394967032 0.000000104789926958 0.000000000000003553
3963 0.000000052368529069 0.000000104737053030 0.000000000000000444
3964 0.000000052342106649 0.000000104684216407 0.000000000000000222
3965 0.000000052315709542 0.000000104631422193 0.000000000000002220
3966 0.000000052289334196 0.000000104578657290 0.000000000000000888
3967 0.000000052262973504 0.000000104525946787 0.000000000000002442
3968 0.000000052236633241 0.000000104473268037 0.000000000000002887
3969 0.000000052210313406 0.000000104420628366 0.000000000000001776
3970 0.000000052184011334 0.000000104368027776 0.000000000000004885
3971 0.000000052157737240 0.000000104315472038 0.000000000000001776
3972 0.000000052131475137 0.000000104262954936 0.000000000000004885
3973 0.000000052105242343 0.000000104210474916 0.000000000000003553
3974 0.000000052079017543 0.000000104158033087 0.000000000000008882
3975 0.000000052052816280 0.000000104105633003 0.000000000000003997
3976 0.000000052026638553 0.000000104053276440 0.000000000000000888
3977 0.000000052000478146 0.000000104000948298 0.000000000000002665
3978 0.000000051974336390 0.000000103948673003 0.000000000000002220
3979 0.000000051948210622 0.000000103896427905 0.000000000000006883
3980 0.000000051922112831 0.000000103844228105 0.000000000000002665
3981 0.000000051896030140 0.000000103792064055 0.000000000000000444
3982 0.000000051869973650 0.000000103739939528 0.000000000000001332
3983 0.000000051843930038 0.000000103687857633 0.000000000000005329
3984 0.000000051817903302 0.000000103635805049 0.000000000000000222
3985 0.000000051791901434 0.000000103583795985 0.000000000000000888
3986 0.000000051765920883 0.000000103531839102 0.000000000000001332
3987 0.000000051739950546 0.000000103479908864 0.000000000000002220
3988 0.000000051714009519 0.000000103428019482 0.000000000000005773
3989 0.000000051688085811 0.000000103376170513 0.000000000000000888
3990 0.000000051662182532 0.000000103324353073 0.000000000000004885
3991 0.000000051636298792 0.000000103272583818 0.000000000000000000
3992 0.000000051610426155 0.000000103220851200 0.000000000000003331
3993 0.000000051584579275 0.000000103169157661 0.000000000000004441
3994 0.000000051558750602 0.000000103117500316 0.000000000000003553
3995 0.000000051532946799 0.000000103065886048 0.000000000000001776
3996 0.000000051507150101 0.000000103014307085 0.000000000000000444
3997 0.000000051481384045 0.000000102962768755 0.000000000000002220
3998 0.000000051455630867 0.000000102911262401 0.000000000000002220
3999 0.000000051429904335 0.000000102859806006 0.000000000000002442
4000 0.000000051404188905 0.000000102808382474 0.000000000000001110
4001 0.000000051378499677 0.000000102756996467 0.000000000000000444
4002 0.000000051352820662 0.000000102705650651 0.000000000000002220
4003 0.000000051327170070 0.000000102654341028 0.000000000000002887
4004 0.000000051301536796 0.000000102603070928 0.000000000000000888
4005 0.000000051275922175 0.000000102551841241 0.000000000000001776
4006 0.000000051250322652 0.000000102500649746 0.000000000000003553
4007 0.000000051224748887 0.000000102449491779 0.000000000000003997
4008 0.000000051199190221 0.000000102398373336 0.000000000000000444
4009 0.000000051173652427 0.000000102347304187 0.000000000000000888
4010 0.000000051148128843 0.000000102296259019 0.000000000000002887
4011 0.000000051122629241 0.000000102245257594 0.000000000000002220
4012 0.000000051097151843 0.000000102194301244 0.000000000000003109
4013 0.000000051071680662 0.000000102143370651 0.000000000000000000
4014 0.000000051046239680 0.000000102092486687 0.000000000000003553
4015 0.000000051020813796 0.000000102041632255 0.000000000000002665
4016 0.000000050995409673 0.000000101990824675 0.000000000000002665
4017 0.000000050970021537 0.000000101940046626 0.000000000000003109
4018 0.000000050944661378 0.000000101889312543 0.000000000000009104
4019 0.000000050919307437 0.000000101838615096 0.000000000000005329
4020 0.000000050893975700 0.000000101787957396 0.000000000000004219
4021 0.000000050868667945 0.000000101737329228 0.000000000000000888
4022 0.000000050843375288 0.000000101686746579 0.000000000000000444
4023 0.000000050818095954 0.000000101636199235 0.000000000000001110
4024 0.000000050792850370 0.000000101585692081 0.000000000000005329
4025 0.000000050767610560 0.000000101535225783 0.000000000000000666
4026 0.000000050742396951 0.000000101484788129 0.000000000000007550
4027 0.000000050717194444 0.000000101434393329 0.000000000000001776
4028 0.000000050692024356 0.000000101384035389 0.000000000000001776
4029 0.000000050666859597 0.000000101333712532 0.000000000000001776
4030 0.000000050641717930 0.000000101283435416 0.000000000000003109
4031 0.000000050616593139 0.000000101233181171 0.000000000000000888
4032 0.000000050591487888 0.000000101182979328 0.000000000000002665
4033 0.000000050566405285 0.000000101132805019 0.000000000000001776
4034 0.000000050541330676 0.000000101082669346 0.000000000000000666
4035 0.000000050516286709 0.000000101032575417 0.000000000000003997
4036 0.000000050491258285 0.000000100982514573 0.000000000000001332
4037 0.000000050466248069 0.000000100932495251 0.000000000000005329
4038 0.000000050441252064 0.000000100882505238 0.000000000000002665
4039 0.000000050416283592 0.000000100832560967 0.000000000000003997
4040 0.000000050391324447 0.000000100782646895 0.000000000000002442
4041 0.000000050366392834 0.000000100732772568 0.000000000000002220
4042 0.000000050341464330 0.000000100682935322 0.000000000000002220
4043 0.000000050316569133 0.000000100633138711 0.000000000000000222
4044 0.000000050291692144 0.000000100583375184 0.000000000000000888
4045 0.000000050266822260 0.000000100533651404 0.000000000000000222
4046 0.000000050241978133 0.000000100483958709 0.000000000000003109
4047 0.000000050217157987 0.000000100434305095 0.000000000000001110
4048 0.000000050192346279 0.000000100384693225 0.000000000000000888
4049 0.000000050167556331 0.000000100335113995 0.000000000000004663
4050 0.000000050142781927 0.000000100285569848 0.000000000000004885
4051 0.000000050118031947 0.000000100236066558 0.000000000000002887
4052 0.000000050093298842 0.000000100186593244 0.000000000000002665
4053 0.000000050068581725 0.000000100137166781 0.000000000000002220
4054 0.000000050043886368 0.000000100087767407 0.000000000000003997
4055 0.000000050019209219 0.000000100038416662 0.000000000000002665
4056 0.000000049994542728 0.000000099989084568 0.000000000000001332
4057 0.000000049969902882 0.000000099939803544 0.000000000000003109
4058 0.000000049945275027 0.000000099890549832 0.000000000000001998
4059 0.000000049920668932 0.000000099841344081 0.000000000000002442
4060 0.000000049896077492 0.000000099792157870 0.000000000000000222
4061 0.000000049871509145 0.000000099743023840 0.000000000000006217
4062 0.000000049846960781 0.000000099693911570 0.000000000000005995
4063 0.000000049822421744 0.000000099644846818 0.000000000000002665
4064 0.000000049797909352 0.000000099595821812 0.000000000000003553
4065 0.000000049773411170 0.000000099546818566 0.000000000000001776
4066 0.000000049748927644 0.000000099497867057 0.000000000000001110
4067 0.000000049724469875 0.000000099448938640 0.000000000000000444
4068 0.000000049700023652 0.000000099400053521 0.000000000000004885
4069 0.000000049675599190 0.000000099351194383 0.000000000000003109
4070 0.000000049651190270 0.000000099302388978 0.000000000000004885
4071 0.000000049626800891 0.000000099253610220 0.000000000000003997
4072 0.000000049602430607 0.000000099204864989 0.000000000000004885
4073 0.000000049578079864 0.000000099156160616 0.000000000000004663
4074 0.000000049553738890 0.000000099107488438 0.000000000000002887
4075 0.000000049529418789 0.000000099058846459 0.000000000000006217
4076 0.000000049505127997 0.000000099010247334 0.000000000000002220
4077 0.000000049480842534 0.000000098961685291 0.000000000000003109
4078 0.000000049456572615 0.000000098913156554 0.000000000000003109
4079 0.000000049432336002 0.000000098864667342 0.000000000000002220
4080 0.000000049408103830 0.000000098816206773 0.000000000000005329
4081 0.000000049383891643 0.000000098767785284 0.000000000000000888
4082 0.000000049359697218 0.000000098719398434 0.000000000000000888
4083 0.000000049335525443 0.000000098671046000 0.000000000000002665
4084 0.000000049311366102 0.000000098622734424 0.000000000000003331
4085 0.000000049287225412 0.000000098574453045 0.000000000000000888
4086 0.000000049263108259 0.000000098526209191 0.000000000000002665
4087 0.000000049239003097 0.000000098477996868 0.000000000000000444
4088 0.000000049214912146 0.000000098429827178 0.000000000000000666
4089 0.000000049190843843 0.000000098381687463 0.000000000000004441
4090 0.000000049166795524 0.000000098333584608 0.000000000000003109
4091 0.000000049142759639 0.000000098285517725 0.000000000000001776
4092 0.000000049118741519 0.000000098237484814 0.000000000000002220
4093 0.000000049094744714 0.000000098189492759 0.000000000000003553
4094 0.000000049070763897 0.000000098141530902 0.000000000000001332
4095 0.000000049046799955 0.000000098093599465 0.000000000000003553
4096 0.000000049022859994 0.000000098045709551 0.000000000000000666
4097 0.000000048998928026 0.000000097997858717 0.000000000000005773
4098 0.000000048975016931 0.000000097950032751 0.000000000000006661
4099 0.000000048951117826 0.000000097902248974 0.000000000000005773
4100 0.000000048927249363 0.000000097854494285 0.000000000000000000
4101 0.000000048903386229 0.000000097806784005 0.000000000000001332
4102 0.000000048879548409 0.000000097759098372 0.000000000000000000
4103 0.000000048855727020 0.000000097711453595 0.000000000000004663
4104 0.000000048831924726 0.000000097663843235 0.000000000000005773
4105 0.000000048808134867 0.000000097616259520 0.000000000000000000
4106 0.000000048784362772 0.000000097568717550 0.000000000000000444
4107 0.000000048760604887 0.000000097521215769 0.000000000000002220
4108 0.000000048736872760 0.000000097473744187 0.000000000000003331
4109 0.000000048713152179 0.000000097426302137 0.000000000000000666
4110 0.000000048689450249 0.000000097378896502 0.000000000000003553
4111 0.000000048665758978 0.000000097331528170 0.000000000000004441
4112 0.000000048642094796 0.000000097284188927 0.000000000000000888
4113 0.000000048618449267 0.000000097236897645 0.000000000000001776
4114 0.000000048594813062 0.000000097189631232 0.000000000000002665
4115 0.000000048571199951 0.000000097142405453 0.000000000000002665
4116 0.000000048547603715 0.000000097095200546 0.000000000000006661
4117 0.000000048524021690 0.000000097048043379 0.000000000000003109
4118 0.000000048500452543 0.000000097000918409 0.000000000000002220
4119 0.000000048476910930 0.000000096953815421 0.000000000000005773
4120 0.000000048453386192 0.000000096906755287 0.000000000000004219
4121 0.000000048429868116 0.000000096859736232 0.000000000000002220
4122 0.000000048406370468 0.000000096812741823 0.000000000000002220
4123 0.000000048382891027 0.000000096765782942 0.000000000000001332
4124 0.000000048359435123 0.000000096718865361 0.000000000000000444
4125 0.000000048335984992 0.000000096671977756 0.000000000000001776
4126 0.000000048312554846 0.000000096625125234 0.000000000000006217
4127 0.000000048289150012 0.000000096578302244 0.000000000000001332
4128 0.000000048265762498 0.000000096531519445 0.000000000000003775
4129 0.000000048242382977 0.000000096484760403 0.000000000000000444
4130 0.000000048219022553 0.000000096438040664 0.000000000000002887
4131 0.000000048195683888 0.000000096391357118 0.000000000000002665
4132 0.000000048172359435 0.000000096344709544 0.000000000000001332
4133 0.000000048149046528 0.000000096298092833 0.000000000000001554
4134 0.000000048125757157 0.000000096251511650 0.000000000000001998
4135 0.000000048102481998 0.000000096204962663 0.000000000000001776
4136 0.000000048079225490 0.000000096158446317 0.000000000000003553
4137 0.000000048055984525 0.000000096111963943 0.000000000000000666
4138 0.000000048032766653 0.000000096065517985 0.000000000000002220
4139 0.000000048009554554 0.000000096019104223 0.000000000000003997
4140 0.000000047986363327 0.000000095972723102 0.000000000000005329
4141 0.000000047963188976 0.000000095926377286 0.000000000000000888
4142 0.000000047940031500 0.000000095880063444 0.000000000000005329
4143 0.000000047916890900 0.000000095833781799 0.000000000000002220
4144 0.000000047893776500 0.000000095787538790 0.000000000000002665
4145 0.000000047870661657 0.000000095741324202 0.000000000000001332
4146 0.000000047847566798 0.000000095695144031 0.000000000000002442
4147 0.000000047824498584 0.000000095648994947 0.000000000000001332
4148 0.000000047801445913 0.000000095602886940 0.000000000000004663
4149 0.000000047778398127 0.000000095556810020 0.000000000000000444
4150 0.000000047755377874 0.000000095510766851 0.000000000000003331
4151 0.000000047732371389 0.000000095464748329 0.000000000000001332
4152 0.000000047709380002 0.000000095418770218 0.000000000000000000
4153 0.000000047686413041 0.000000095372823861 0.000000000000000000
4154 0.000000047663455849 0.000000095326913030 0.000000000000000444
4155 0.000000047640511092 0.000000095281029733 0.000000000000003109
4156 0.000000047617590315 0.000000095235181297 0.000000000000000666
4157 0.000000047594681973 0.000000095189371274 0.000000000000000222
4158 0.000000047571801609 0.000000095143592116 0.000000000000004885
4159 0.000000047548923465 0.000000095097843822 0.000000000000000888
4160 0.000000047526065305 0.000000095052128168 0.000000000000000888
4161 0.000000047503221801 0.000000095006445822 0.000000000000001110
4162 0.000000047480396503 0.000000094960797448 0.000000000000003553
4163 0.000000047457589858 0.000000094915175719 0.000000000000001110
4164 0.000000047434800088 0.000000094869601730 0.000000000000001554
4165 0.000000047412023196 0.000000094824047947 0.000000000000000888
4166 0.000000047389260516 0.000000094778528581 0.000000000000009326
4167 0.000000047366522704 0.000000094733043188 0.000000000000001554
4168 0.000000047343799103 0.000000094687592211 0.000000000000003997
4169 0.000000047321079055 0.000000094642176984 0.000000000000000888
4170 0.000000047298397643 0.000000094596790845 0.000000000000002887
4171 0.000000047275716231 0.000000094551436236 0.000000000000000000
4172 0.000000047253061020 0.000000094506110493 0.000000000000008216
4173 0.000000047230409805 0.000000094460822941 0.000000000000001332
4174 0.000000047207784792 0.000000094415566920 0.000000000000002665
4175 0.000000047185170438 0.000000094370341541 0.000000000000002887
4176 0.000000047162579619 0.000000094325151467 0.000000000000000666
4177 0.000000047139994575 0.000000094279996921 0.000000000000001776
4178 0.000000047117433954 0.000000094234869907 0.000000000000003109
4179 0.000000047094887101 0.000000094189772870 0.000000000000000888
4180 0.000000047072356235 0.000000094144714691 0.000000000000006217
4181 0.000000047049843577 0.000000094099687153 0.000000000000000444
4182 0.000000047027337580 0.000000094054683819 0.000000000000002887
4183 0.000000047004864001 0.000000094009724005 0.000000000000001776
4184 0.000000046982396196 0.000000093964790393 0.000000000000001554
4185 0.000000046959941269 0.000000093919890976 0.000000000000000888
4186 0.000000046937504994 0.000000093875018203 0.000000000000004441
4187 0.000000046915094476 0.000000093830185177 0.000000000000000666
4188 0.000000046892696837 0.000000093785385236 0.000000000000001998
4189 0.000000046870307635 0.000000093740617046 0.000000000000002665
4190 0.000000046847931312 0.000000093695869285 0.000000000000002665
4191 0.000000046825581190 0.000000093651172151 0.000000000000001332
4192 0.000000046803243947 0.000000093606486118 0.000000000000002442
4193 0.000000046780922691 0.000000093561846715 0.000000000000000444
4194 0.000000046758619643 0.000000093517237731 0.000000000000000222
4195 0.000000046736328585 0.000000093472656726 0.000000000000000444
4196 0.000000046714052182 0.000000093428107917 0.000000000000004441
4197 0.000000046691794875 0.000000093383591970 0.000000000000001776
4198 0.000000046669550890 0.000000093339100005 0.000000000000001554
4199 0.000000046647329999 0.000000093294654002 0.000000000000001332
4200 0.000000046625114880 0.000000093250228872 0.000000000000003109
4201 0.000000046602924186 0.000000093205842822 0.000000000000001110
4202 0.000000046580741042 0.000000093161483639 0.000000000000001332
4203 0.000000046558586764 0.000000093117155764 0.000000000000002220
4204 0.000000046536432485 0.000000093072862306 0.000000000000003109
4205 0.000000046514303076 0.000000093028600379 0.000000000000001332
4206 0.000000046492188321 0.000000092984374422 0.000000000000003109
4207 0.000000046470089554 0.000000092940177332 0.000000000000005329
4208 0.000000046448002777 0.000000092896006221 0.000000000000000444
4209 0.000000046425935096 0.000000092851862421 0.000000000000004441
4210 0.000000046403883402 0.000000092807761920 0.000000000000003997
4211 0.000000046381843255 0.000000092763685178 0.000000000000000888
4212 0.000000046359827532 0.000000092719645073 0.000000000000001332
4213 0.000000046337819803 0.000000092675635166 0.000000000000000888
4214 0.000000046315833391 0.000000092631651016 0.000000000000003553
4215 0.000000046293853639 0.000000092587706835 0.000000000000003553
4216 0.000000046271895204 0.000000092543801067 0.000000000000004885
4217 0.000000046249959862 0.000000092499907955 0.000000000000004441
4218 0.000000046228027184 0.000000092456057033 0.000000000000003553
4219 0.000000046206112270 0.000000092412226982 0.000000000000003109
4220 0.000000046184221780 0.000000092368437121 0.000000000000000444
4221 0.000000046162337952 0.000000092324673018 0.000000000000001554
4222 0.000000046140470555 0.000000092280949771 0.000000000000001776
4223 0.000000046118627139 0.000000092237248950 0.000000000000002220
4224 0.000000046096787720 0.000000092193576107 0.000000000000003553
4225 0.000000046074973614 0.000000092149937458 0.000000000000001776
4226 0.000000046053167502 0.000000092106336336 0.000000000000000222
4227 0.000000046031381373 0.000000092062761192 0.000000000000003775
4228 0.000000046009609012 0.000000092019218911 0.000000000000002220
4229 0.000000045987853081 0.000000091975709715 0.000000000000003109
4230 0.000000045966110029 0.000000091932221169 0.000000000000001554
4231 0.000000045944386073 0.000000091888771259 0.000000000000001332
4232 0.000000045922673664 0.000000091845354211 0.000000000000003775
4233 0.000000045900984791 0.000000091801961588 0.000000000000003553
4234 0.000000045879301691 0.000000091758602494 0.000000000000002665
4235 0.000000045857642572 0.000000091715271155 0.000000000000003109
4236 0.000000045835993223 0.000000091671978009 0.000000000000004219
4237 0.000000045814356753 0.000000091628712617 0.000000000000001776
4238 0.000000045792734937 0.000000091585474093 0.000000000000002220
4239 0.000000045771129553 0.000000091542266212 0.000000000000001110
4240 0.000000045749543709 0.000000091499093191 0.000000000000002220
4241 0.000000045727973852 0.000000091455951035 0.000000000000002665
4242 0.000000045706416874 0.000000091412836412 0.000000000000008882
4243 0.000000045684871441 0.000000091369748878 0.000000000000007105
4244 0.000000045663345105 0.000000091326690654 0.000000000000001110
4245 0.000000045641838309 0.000000091283677284 0.000000000000002665
4246 0.000000045620345279 0.000000091240683231 0.000000000000002220
4247 0.000000045598858911 0.000000091197721375 0.000000000000002220
4248 0.000000045577394747 0.000000091154786386 0.000000000000002665
4249 0.000000045555943018 0.000000091111886480 0.000000000000000444
4250 0.000000045534506832 0.000000091069015440 0.000000000000000222
